"json_file_name","lowlevel.average_loudness","metadata.audio_properties.length","metadata.audio_properties.replay_gain","rhythm.bpm","rhythm.onset_rate","tonal.chords_histogram.0","tonal.chords_histogram.1","tonal.chords_histogram.10","tonal.chords_histogram.11","tonal.chords_histogram.12","tonal.chords_histogram.13","tonal.chords_histogram.14","tonal.chords_histogram.15","tonal.chords_histogram.16","tonal.chords_histogram.17","tonal.chords_histogram.18","tonal.chords_histogram.19","tonal.chords_histogram.2","tonal.chords_histogram.20","tonal.chords_histogram.21","tonal.chords_histogram.22","tonal.chords_histogram.23","tonal.chords_histogram.3","tonal.chords_histogram.4","tonal.chords_histogram.5","tonal.chords_histogram.6","tonal.chords_histogram.7","tonal.chords_histogram.8","tonal.chords_histogram.9","tonal.hpcp.mean.0","tonal.hpcp.mean.1","tonal.hpcp.mean.10","tonal.hpcp.mean.11","tonal.hpcp.mean.12","tonal.hpcp.mean.13","tonal.hpcp.mean.14","tonal.hpcp.mean.15","tonal.hpcp.mean.16","tonal.hpcp.mean.17","tonal.hpcp.mean.18","tonal.hpcp.mean.19","tonal.hpcp.mean.2","tonal.hpcp.mean.20","tonal.hpcp.mean.21","tonal.hpcp.mean.22","tonal.hpcp.mean.23","tonal.hpcp.mean.24","tonal.hpcp.mean.25","tonal.hpcp.mean.26","tonal.hpcp.mean.27","tonal.hpcp.mean.28","tonal.hpcp.mean.29","tonal.hpcp.mean.3","tonal.hpcp.mean.30","tonal.hpcp.mean.31","tonal.hpcp.mean.32","tonal.hpcp.mean.33","tonal.hpcp.mean.34","tonal.hpcp.mean.35","tonal.hpcp.mean.4","tonal.hpcp.mean.5","tonal.hpcp.mean.6","tonal.hpcp.mean.7","tonal.hpcp.mean.8","tonal.hpcp.mean.9","tonal.key_key","tonal.key_scale","tonal.tuning_frequency"
"ab-duplicates100-2016-03-02/2d/2d40c8b2-7524-49e3-af44-ebb924c5b023-0.json",0.857984662056,242.333328247,-10.0090274811,107.507247925,3.40421438217,27.9310340881,10.0383138657,0.210727974772,0,0,0.210727974772,0,0.172413796186,0.287356317043,0.727969348431,0,0.632183909416,27.4329509735,0.4022988379,2.50957846642,11.4176244736,13.3908042908,0.249042138457,0.651341021061,0,0.613026797771,0.0383141748607,2.6819922924,0.4022988379,0.306489735842,0.288890749216,0.0830693468451,0.118886627257,0.200948104262,0.19514580071,0.147202983499,0.235917836428,0.267043203115,0.151546448469,0.0819365307689,0.0702296867967,0.135234117508,0.106538183987,0.208052664995,0.214376181364,0.132108017802,0.106158107519,0.0909767821431,0.11490496248,0.218684121966,0.234330236912,0.187187969685,0.075014770031,0.194973737001,0.145705983043,0.0821087732911,0.0908883810043,0.103164181113,0.164611309767,0.0769032537937,0.121327094734,0.199850574136,0.191955178976,0.121424227953,0.0895273685455,"D","major",433.942382812
"ab-duplicates100-2016-03-02/2d/2d40c8b2-7524-49e3-af44-ebb924c5b023-1.json",0.899771571159,241.720001221,-13.0362815857,107.922622681,3.44994544983,28.6921443939,9.50643348694,0,0,0,0,0,0.441713064909,0.24966391921,1.61321294308,0,0.65296715498,27.923948288,0.07681966573,2.74630308151,11.4845399857,12.9057035446,0.230459004641,0.518532752991,0,0.441713064909,0,1.88208186626,0.63376224041,0.326548486948,0.29549112916,0.0709518417716,0.10770586133,0.186391547322,0.176958739758,0.138232022524,0.241503328085,0.266495943069,0.141619086266,0.072377577424,0.0626980438828,0.128989949822,0.110823221505,0.219799146056,0.213090315461,0.122572682798,0.093356654048,0.0784137770534,0.115969143808,0.221965283155,0.223789200187,0.175436615944,0.0669079497457,0.188217118382,0.137886345387,0.0780994221568,0.082347355783,0.0954052060843,0.174334689975,0.0679329037666,0.115204893053,0.192993432283,0.177889496088,0.104755185544,0.0756851881742,"D","major",435.952270508
"ab-duplicates100-2016-03-02/2d/2d40c8b2-7524-49e3-af44-ebb924c5b023-10.json",0.876689732075,243.644088745,-13.1328163147,107.937583923,3.38998913765,29.8018283844,9.16539669037,0.0190548785031,0,0.133384153247,0.0190548785031,0,0.400152444839,0.133384153247,0.533536612988,0,0.247713416815,29.8018283844,0.0190548785031,2.01981711388,10.7278966904,13.3384141922,0.266768306494,0.78125,0,0.419207304716,0,2.0007622242,0.171493902802,0.310383111238,0.307093679905,0.071921877563,0.0981462523341,0.175853893161,0.182096660137,0.136446624994,0.225766181946,0.267931431532,0.15143185854,0.0745982602239,0.0629541054368,0.142645359039,0.10021520406,0.206577837467,0.22005674243,0.129905492067,0.0912744179368,0.0776367336512,0.104841172695,0.210138559341,0.228232845664,0.175218299031,0.0686864480376,0.185351654887,0.144547536969,0.0811603963375,0.0841728597879,0.0938398987055,0.15525470674,0.0656681209803,0.104320436716,0.181911334395,0.181951284409,0.113558642566,0.0799917280674,"D","major",434.946166992
"ab-duplicates100-2016-03-02/2d/2d40c8b2-7524-49e3-af44-ebb924c5b023-11.json",0.830632865429,242.277008057,-9.98077011108,107.525222778,3.40090274811,26.4469146729,10.7512454987,0.229973167181,0,0,0.191644310951,0,0.134151011705,0.210808739066,0.766577243805,0,0.709083914757,28.5550022125,0.249137595296,2.31889605522,11.4603300095,13.1084709167,0.229973167181,0.862399399281,0,0.824070513248,0.0383288599551,2.47221159935,0.440781921148,0.308816313744,0.283787190914,0.0838425680995,0.122780181468,0.203417003155,0.194783300161,0.14893732965,0.23757699132,0.264196127653,0.148747622967,0.0815869346261,0.0689238607883,0.132585778832,0.107623592019,0.210972547531,0.212616637349,0.130765900016,0.107272841036,0.0908809229732,0.117147065699,0.222024187446,0.232869401574,0.186762705445,0.0749572962523,0.196149259806,0.144428089261,0.0824287235737,0.0904643386602,0.103268176317,0.170065492392,0.0759873613715,0.123005501926,0.201493725181,0.190231055021,0.118650332093,0.0877338275313,"D","major",434.193115234
"ab-duplicates100-2016-03-02/2d/2d40c8b2-7524-49e3-af44-ebb924c5b023-12.json",0.894587516785,242.706665039,-15.3369064331,107.608291626,3.33292412758,28.825553894,10.4437646866,0,0,0,0,0,0.229533284903,0.325172156096,1.22417747974,0,0.726855397224,27.6970157623,0,2.37184381485,11.2088756561,12.8729915619,0.267788827419,0.860749781132,0,0.286916613579,0.019127773121,2.33358836174,0.306044369936,0.311204493046,0.293051838875,0.0718648359179,0.10227611661,0.18270124495,0.182338833809,0.138299420476,0.230304330587,0.263880908489,0.148109182715,0.0764931887388,0.0631762221456,0.133895203471,0.103852465749,0.211302340031,0.216690465808,0.128910049796,0.0996555015445,0.0848862454295,0.11056252569,0.214740082622,0.227339193225,0.17730909586,0.070674456656,0.190395072103,0.14686191082,0.0793842971325,0.078618504107,0.0897018015385,0.16067700088,0.0707535743713,0.112802319229,0.187321230769,0.177820771933,0.109536871314,0.0796714872122,"D","major",434.193115234
"ab-duplicates100-2016-03-02/2d/2d40c8b2-7524-49e3-af44-ebb924c5b023-13.json",0.833499968052,242.285720825,-9.88701248169,107.551025391,3.35121440887,27.8214225769,11.0365972519,0.114964552224,0,0,0.172446832061,0,0.153286069632,0.134125307202,0.517340481281,0,0.19160759449,28.3770828247,0.0574822761118,2.56754159927,10.9216327667,13.2209234238,0.459858208895,0.804751873016,0,0.517340481281,0.229929104447,2.06936192513,0.632305026054,0.312506020069,0.287801861763,0.0808756500483,0.120468512177,0.203188225627,0.194187372923,0.147303432226,0.238026052713,0.263586640358,0.145964711905,0.0797259584069,0.0683371722698,0.133184254169,0.107364244759,0.2109836936,0.213201239705,0.128897860646,0.105358399451,0.0911621749401,0.117079921067,0.220396861434,0.231455609202,0.183903515339,0.0738410651684,0.193837970495,0.146060422063,0.0834928154945,0.0878457352519,0.0981417372823,0.168222650886,0.0754372030497,0.122013710439,0.200349658728,0.191396310925,0.119155198336,0.0857339054346,"D","major",434.193115234
"ab-duplicates100-2016-03-02/2d/2d40c8b2-7524-49e3-af44-ebb924c5b023-14.json",0.827654182911,242.226669312,-9.96971321106,107.531219482,3.39742660522,26.2219657898,11.2516775131,0.230017244816,0,0,0.191681042314,0,0.153344839811,0.230017244816,1.3417673111,0,0.613379359245,27.3720531464,0.345025867224,2.7218708992,11.9800653458,12.8234615326,0.383362084627,0.325857758522,0,0.843396604061,0,2.51102161407,0.460034489632,0.310047984123,0.284060388803,0.0815861523151,0.121378779411,0.203802525997,0.197815001011,0.152243316174,0.238945692778,0.264907568693,0.150135084987,0.0821026265621,0.0685976445675,0.131539985538,0.10821442306,0.210983902216,0.212087914348,0.130735889077,0.10643864423,0.089486323297,0.117517523468,0.222653701901,0.232271328568,0.185459464788,0.0750447288156,0.193663328886,0.145392626524,0.0858199074864,0.0903309881687,0.103025123477,0.171715483069,0.0752859711647,0.120537355542,0.200843364,0.192625492811,0.121154554188,0.086653329432,"D","major",434.193115234
"ab-duplicates100-2016-03-02/2d/2d40c8b2-7524-49e3-af44-ebb924c5b023-15.json",0.908951818943,241.284713745,-9.28163146973,107.869491577,3.13715052605,29.6517219543,9.65941905975,0,0,0,0,0,0.615739822388,0.481046766043,1.38541471958,0,0.73119109869,28.6319026947,0.0192418694496,2.50144314766,11.5836057663,11.4873962402,0.153934955597,0.50028860569,0,0.288628041744,0.134693086147,1.73176836967,0.442563027143,0.306057602167,0.321146816015,0.0567266270518,0.0785367786884,0.154399782419,0.173748716712,0.132563427091,0.210295930505,0.264836937189,0.158618375659,0.0733798220754,0.0608946718276,0.161762222648,0.0933374017477,0.198017314076,0.225056365132,0.147468090057,0.111818440259,0.087758898735,0.0970120355487,0.19631524384,0.225538298488,0.17779520154,0.077754445374,0.190564319491,0.155356839299,0.0816757827997,0.0729716718197,0.0857104733586,0.150284394622,0.0745556056499,0.109718225896,0.177911370993,0.175950452685,0.104175113142,0.0644484907389,"D","major",434.193115234
"ab-duplicates100-2016-03-02/2d/2d40c8b2-7524-49e3-af44-ebb924c5b023-16.json",0.693691134453,238.399276733,-4.34028434753,91.7274246216,3.73305106163,5.31645584106,0.720545291901,0,0.0973709821701,0.798442065716,0.954235613346,4.12852954865,0.0194741971791,1.07108080387,0.214216157794,0.584225893021,4.12852954865,4.30379724503,1.90847122669,9.38656234741,1.96689391136,3.77799415588,1.36319375038,0.175267770886,9.95131492615,1.14897763729,39.4352493286,1.73320353031,6.81596899033,0.171018689871,0.119601249695,0.0841972827911,0.0956505686045,0.128876715899,0.0923368632793,0.0554194040596,0.0734281912446,0.0989820957184,0.189052760601,0.282575845718,0.202323690057,0.103073142469,0.133020535111,0.160721585155,0.116443902254,0.0958080813289,0.108459353447,0.0805371552706,0.111754953861,0.146017789841,0.0945915281773,0.0710435584188,0.140530973673,0.0947296097875,0.101808413863,0.189702242613,0.297268182039,0.22380425036,0.156780615449,0.119472131133,0.0922805592418,0.0985484272242,0.084403604269,0.0890074297786,0.104082755744,"G#","minor",437.465789795
"ab-duplicates100-2016-03-02/2d/2d40c8b2-7524-49e3-af44-ebb924c5b023-17.json",0.849987149239,243.716644287,-9.79175949097,107.503318787,3.37671160698,27.3766422272,10.4972372055,0.190512478352,0,0,0.171461224556,0,0.133358731866,0.285768717527,0.762049913406,0,0.552486181259,28.4435138702,0.400076210499,2.49571347237,11.1449804306,13.5073347092,0.209563732147,0.666793704033,0,0.495332449675,0,2.3242521286,0.342922449112,0.304921478033,0.286586254835,0.0833840593696,0.119130067527,0.199715256691,0.194107025862,0.14632306993,0.233467370272,0.264966309071,0.150900736451,0.0813618600368,0.0690298527479,0.134179756045,0.104942515492,0.206872716546,0.213339462876,0.131512507796,0.106345936656,0.0907467603683,0.114411897957,0.217770025134,0.233274623752,0.186549335718,0.0743881240487,0.194632038474,0.14584466815,0.0823330804706,0.0901116207242,0.101789101958,0.163982242346,0.0756626576185,0.120475970209,0.198472425342,0.190680295229,0.120599515736,0.08849940449,"D","major",433.942382813
